ID_Transaksi,Tanggal,Kategori,Harga_Satuan,Jumlah,Total_Transaksi,Status
1467,2025-10-15 14:30:33,GPU,698950.67,3,2096852.0,Hutang
1468,2025-01-17 01:26:14,CPU,936752.0,2,1873504.0,Lunas
1469,2025-11-30 06:29:30,GPU,399628.25,4,1598513.0,Lunas
1470,2025-03-24 21:02:29,MotherBoard,429353.33,3,1288060.0,Lunas
1471,2025-05-13 06:36:39,RAM,546338.67,3,1639016.0,Lunas
1472,2025-06-17 15:20:33,PC Case,368389.0,3,1105167.0,Batal
1473,2025-09-05 03:50:33,CPU,388943.2,5,1944716.0,Lunas
1474,2025-07-31 15:43:30,PC Case,279801.5,4,1119206.0,Lunas
1475,2025-08-18 06:08:02,MotherBoard,403450.33,3,1210351.0,Lunas
1476,2025-01-20 22:41:50,PC Case,458759.25,4,1835037.0,Lunas
1477,2025-10-08 00:13:41,PC Case,561499.0,1,561499.0,Hutang
1478,2025-12-01 00:52:22,GPU,1810661.0,1,1810661.0,Hutang
1479,2025-09-12 16:07:08,GPU,1071949.5,2,2143899.0,Hutang
1480,2025-10-28 04:54:35,RAM,694545.0,3,2083635.0,Lunas
1481,2025-10-23 20:28:37,RAM,676553.0,2,1353106.0,Lunas
1482,2025-05-04 13:14:33,RAM,493412.25,4,1973649.0,Lunas
1483,2025-09-24 13:44:09,CPU,117909.0,5,589545.0,Lunas
1484,2025-08-05 00:49:18,CPU,396502.0,3,1189506.0,Lunas
1485,2025-07-22 20:16:26,MotherBoard,1049691.0,2,2099382.0,Lunas
1486,2025-07-04 01:16:51,GPU,135332.4,5,676662.0,Hutang
1487,2025-12-08 00:51:25,GPU,1491147.0,1,1491147.0,Lunas
1488,2025-03-06 15:05:39,CPU,522472.25,4,2089889.0,Lunas
1489,2025-11-30 06:07:48,PC Case,464693.67,3,1394081.0,Lunas
1490,2025-05-15 15:54:30,CPU,117483.2,5,587416.0,Lunas
1491,2025-03-01 15:45:16,MotherBoard,505092.0,3,1515276.0,Lunas
1492,2025-05-26 20:05:34,GPU,359882.75,4,1439531.0,Lunas
1493,2025-05-21 19:25:58,PC Case,988424.0,1,988424.0,Hutang
1494,2025-08-13 16:18:17,MotherBoard,1466679.0,1,1466679.0,Lunas
1495,2025-10-25 17:41:42,GPU,1598641.0,1,1598641.0,Lunas
1496,2025-08-12 18:07:32,RAM,1048398.5,2,2096797.0,Lunas
1497,2025-03-26 15:10:24,PC Case,537779.0,2,1075558.0,Lunas
1498,2025-02-28 03:14:01,GPU,413809.5,2,827619.0,Hutang
1499,2025-12-18 06:49:34,GPU,458325.0,4,1833300.0,Hutang
1500,2025-01-06 14:46:46,CPU,652263.0,1,652263.0,Batal
1501,2025-11-22 02:24:09,GPU,261471.0,3,784413.0,Lunas
1502,2025-01-04 11:31:49,MotherBoard,159729.25,4,638917.0,Batal
1503,2025-09-05 02:05:31,PC Case,2218418.0,1,2218418.0,Lunas
1504,2025-11-16 04:57:46,RAM,694794.0,3,2084382.0,Lunas
1505,2025-05-24 15:26:56,RAM,609823.5,2,1219647.0,Hutang
1506,2025-03-12 06:30:14,GPU,331571.8,5,1657859.0,Lunas
1507,2025-03-08 10:41:08,MotherBoard,786082.33,3,2358247.0,Lunas
1508,2025-10-25 20:01:47,RAM,1403432.0,1,1403432.0,Hutang
1509,2025-02-02 00:36:14,PC Case,181106.0,3,543318.0,Lunas
1510,2025-02-04 12:44:18,MotherBoard,296391.25,4,1185565.0,Lunas
1511,2025-09-04 20:10:48,RAM,316571.33,3,949714.0,Lunas
1512,2025-03-17 04:38:17,PC Case,340159.2,5,1700796.0,Lunas
1513,2025-11-11 07:56:52,PC Case,342657.2,5,1713286.0,Hutang
1514,2025-01-09 05:37:52,GPU,510158.0,4,2040632.0,Lunas
1515,2025-11-16 21:31:51,GPU,231612.0,5,1158060.0,Lunas
1516,2025-06-08 13:36:26,GPU,750714.5,2,1501429.0,Hutang
1517,2025-08-09 13:52:51,GPU,456677.33,3,1370032.0,Lunas
1518,2025-11-03 23:44:00,PC Case,1151044.0,1,1151044.0,Lunas
1519,2025-11-24 19:16:12,MotherBoard,96694.0,5,483470.0,Hutang
1520,2025-01-13 05:39:18,MotherBoard,1707166.0,1,1707166.0,Lunas
1521,2025-06-08 08:35:06,CPU,1193125.0,1,1193125.0,Hutang
1522,2025-11-10 16:54:07,PC Case,319000.5,4,1276002.0,Lunas
1523,2025-07-31 12:04:35,GPU,520067.5,2,1040135.0,Hutang
1524,2025-12-25 03:57:39,CPU,588199.33,3,1764598.0,Batal
1525,2025-08-27 04:47:03,PC Case,227920.75,4,911683.0,Lunas
1526,2025-03-08 15:52:15,MotherBoard,452965.4,5,2264827.0,Lunas
1527,2025-05-23 04:32:37,PC Case,1251040.0,1,1251040.0,Lunas
1528,2025-11-10 14:48:08,PC Case,1178122.0,1,1178122.0,Lunas
1529,2025-05-22 12:04:08,MotherBoard,376399.0,3,1129197.0,Lunas
1530,2025-08-25 07:36:28,MotherBoard,761763.33,3,2285290.0,Lunas
1531,2025-12-11 03:26:09,CPU,2315815.0,1,2315815.0,Lunas
1532,2025-08-15 22:24:37,GPU,1615971.0,1,1615971.0,Lunas
1533,2025-12-12 06:01:36,GPU,1025928.0,2,2051856.0,Lunas
1534,2025-09-03 11:11:41,CPU,541011.0,3,1623033.0,Lunas
1535,2025-09-17 05:49:44,PC Case,785232.0,1,785232.0,Lunas
1536,2025-05-24 18:55:59,RAM,555749.0,4,2222996.0,Hutang
1537,2025-12-20 11:06:48,GPU,1844318.0,1,1844318.0,Lunas
1538,2025-11-24 11:50:49,MotherBoard,136716.0,5,683580.0,Lunas
1539,2025-06-04 06:35:21,PC Case,316344.0,2,632688.0,Lunas
1540,2025-11-01 01:16:25,PC Case,534739.67,3,1604219.0,Lunas
1541,2025-03-22 16:44:31,RAM,432353.8,5,2161769.0,Lunas
1542,2025-06-11 14:16:19,CPU,225902.0,5,1129510.0,Lunas
1543,2025-11-17 02:50:36,PC Case,306432.0,3,919296.0,Hutang
1544,2025-11-24 15:12:01,CPU,1597723.0,1,1597723.0,Hutang
1545,2025-04-16 22:09:28,GPU,596478.0,1,596478.0,Hutang
1546,2025-04-29 07:36:45,GPU,411768.0,3,1235304.0,Lunas
1547,2025-07-29 12:06:50,GPU,174489.67,3,523469.0,Lunas
1548,2025-09-21 21:25:11,MotherBoard,615310.0,2,1230620.0,Lunas
1549,2025-11-24 11:17:39,GPU,393579.5,2,787159.0,Lunas
1550,2025-06-21 20:41:38,GPU,363773.25,4,1455093.0,Hutang
1551,2025-09-20 04:31:37,MotherBoard,139799.5,4,559198.0,Lunas
1552,2025-07-14 08:13:59,RAM,625427.33,3,1876282.0,Lunas
1553,2025-07-04 14:27:27,CPU,2317559.0,1,2317559.0,Hutang
1554,2025-05-26 16:55:44,CPU,459571.0,2,919142.0,Lunas
1555,2025-07-09 12:03:27,RAM,433852.6,5,2169263.0,Hutang
1556,2025-09-16 08:20:50,CPU,514029.67,3,1542089.0,Lunas
1557,2025-06-19 18:25:06,RAM,1664758.0,1,1664758.0,Hutang
1558,2025-04-20 19:47:06,GPU,392065.25,4,1568261.0,Hutang
1559,2025-01-07 21:28:29,GPU,153252.4,5,766262.0,Hutang
1560,2025-12-15 02:39:42,MotherBoard,630996.5,2,1261993.0,Lunas
1561,2025-07-15 15:43:43,GPU,400114.8,5,2000574.0,Hutang
1562,2025-10-27 01:47:04,PC Case,341786.75,4,1367147.0,Lunas
1563,2025-03-29 18:43:59,GPU,186341.0,4,745364.0,Batal
1564,2025-09-12 03:14:32,MotherBoard,2143016.0,1,2143016.0,Hutang
1565,2025-12-14 15:56:39,MotherBoard,818786.5,2,1637573.0,Lunas
1566,2025-04-06 22:29:27,RAM,326711.8,5,1633559.0,Lunas
1567,2025-01-15 09:18:45,CPU,453798.0,3,1361394.0,Hutang
1568,2025-08-04 22:35:45,MotherBoard,156121.0,4,624484.0,Hutang
1569,2025-07-20 02:58:54,CPU,660662.33,3,1981987.0,Lunas
1570,2025-01-04 00:16:56,MotherBoard,670586.33,3,2011759.0,Lunas
1571,2025-12-26 13:51:00,CPU,1000166.0,1,1000166.0,Lunas
1572,2025-06-14 00:19:52,PC Case,232081.0,4,928324.0,Lunas
1573,2025-02-05 06:17:54,CPU,153448.4,5,767242.0,Lunas
1574,2025-01-27 12:25:00,CPU,104296.8,5,521484.0,Lunas
1575,2025-07-31 14:27:02,PC Case,538385.0,2,1076770.0,Lunas
1576,2025-12-27 22:28:11,MotherBoard,249552.25,4,998209.0,Lunas
1577,2025-06-14 17:32:49,RAM,1461743.0,1,1461743.0,Lunas
1578,2025-06-25 20:41:35,GPU,735051.67,3,2205155.0,Lunas
1579,2025-09-18 06:29:26,RAM,942182.5,2,1884365.0,Hutang
1580,2025-05-30 02:54:20,RAM,414304.5,2,828609.0,Lunas
1581,2025-04-16 07:39:01,MotherBoard,327553.33,3,982660.0,Lunas
1582,2025-02-17 21:51:01,CPU,710851.67,3,2132555.0,Lunas
1583,2025-11-09 16:15:43,CPU,434019.6,5,2170098.0,Lunas
1584,2025-06-20 18:13:53,CPU,210833.0,5,1054165.0,Lunas
1585,2025-01-26 09:40:01,RAM,604958.33,3,1814875.0,Lunas
1586,2025-12-13 00:12:35,PC Case,501161.25,4,2004645.0,Hutang
1587,2025-07-26 23:41:07,RAM,322787.5,4,1291150.0,Hutang
1588,2025-10-09 10:16:26,CPU,233769.0,5,1168845.0,Lunas
1589,2025-10-25 23:03:07,CPU,463514.75,4,1854059.0,Hutang
1590,2025-02-16 17:02:26,RAM,696799.0,3,2090397.0,Lunas
1591,2025-05-02 17:47:02,CPU,1172294.5,2,2344589.0,Lunas
1592,2025-01-18 02:05:45,MotherBoard,497939.67,3,1493819.0,Lunas
1593,2025-08-13 19:35:22,CPU,337065.0,2,674130.0,Lunas
1594,2025-03-05 00:12:43,RAM,222163.5,4,888654.0,Batal
1595,2025-12-27 03:22:02,GPU,337651.5,2,675303.0,Hutang
1596,2025-03-06 10:22:22,MotherBoard,301218.0,2,602436.0,Lunas
1597,2025-04-05 00:25:43,RAM,905838.0,1,905838.0,Lunas
1598,2025-07-09 19:53:36,MotherBoard,1722582.0,1,1722582.0,Hutang
1599,2025-10-10 15:27:21,PC Case,541287.0,3,1623861.0,Lunas
1600,2025-05-25 00:19:50,GPU,721794.0,2,1443588.0,Lunas
1601,2025-07-02 10:37:58,RAM,1009681.0,2,2019362.0,Lunas
1602,2025-11-27 18:45:17,GPU,803999.0,2,1607998.0,Lunas
1603,2025-11-12 18:51:03,MotherBoard,298587.25,4,1194349.0,Lunas
1604,2025-03-19 22:44:49,RAM,1110534.0,2,2221068.0,Hutang
1605,2025-01-14 16:53:11,PC Case,142173.2,5,710866.0,Hutang
1606,2025-06-15 19:12:20,RAM,155765.2,5,778826.0,Lunas
1607,2025-07-27 21:46:03,MotherBoard,480113.5,2,960227.0,Lunas
1608,2025-07-23 16:22:30,PC Case,481693.0,1,481693.0,Lunas
1609,2025-04-09 05:09:13,CPU,435231.2,5,2176156.0,Lunas
1610,2025-08-28 21:23:17,CPU,235339.8,5,1176699.0,Lunas
1611,2025-02-03 03:45:20,MotherBoard,154620.0,4,618480.0,Lunas
1612,2025-01-29 20:34:53,GPU,1495762.0,1,1495762.0,Hutang
1613,2025-10-18 15:41:15,GPU,860579.0,2,1721158.0,Lunas
1614,2025-11-20 13:05:40,MotherBoard,1802297.0,1,1802297.0,Lunas
1615,2025-08-23 14:39:15,PC Case,417207.8,5,2086039.0,Lunas
1616,2025-03-02 16:04:32,CPU,258676.5,4,1034706.0,Lunas
1617,2025-08-03 16:09:07,CPU,414319.6,5,2071598.0,Lunas
1618,2025-09-29 21:10:20,PC Case,353870.25,4,1415481.0,Lunas
1619,2025-12-02 03:45:06,GPU,361692.0,3,1085076.0,Lunas
1620,2025-03-09 06:37:24,PC Case,979658.0,2,1959316.0,Hutang
1621,2025-12-21 12:29:18,GPU,943889.5,2,1887779.0,Lunas
1622,2025-04-11 15:36:15,GPU,1421346.0,1,1421346.0,Hutang
1623,2025-04-26 11:46:42,PC Case,195339.8,5,976699.0,Lunas
1624,2025-05-25 12:22:04,PC Case,873833.0,1,873833.0,Lunas
1625,2025-06-11 05:41:40,GPU,173710.6,5,868553.0,Lunas
1626,2025-08-25 05:05:05,MotherBoard,1016708.0,2,2033416.0,Lunas
1627,2025-01-08 13:22:37,GPU,115520.6,5,577603.0,Lunas
1628,2025-10-21 13:56:59,RAM,250133.75,4,1000535.0,Lunas
1629,2025-04-29 14:43:08,GPU,449454.33,3,1348363.0,Batal
1630,2025-06-12 07:43:16,CPU,125578.8,5,627894.0,Hutang
1631,2025-05-01 00:30:58,GPU,486211.25,4,1944845.0,Lunas
1632,2025-08-08 06:38:21,CPU,1645228.0,1,1645228.0,Lunas
1633,2025-05-01 20:59:35,MotherBoard,759097.0,2,1518194.0,Lunas
1634,2025-08-18 21:24:30,GPU,253415.5,4,1013662.0,Lunas
1635,2025-09-22 01:39:21,MotherBoard,499972.0,3,1499916.0,Lunas
1636,2025-10-11 22:52:42,GPU,419321.67,3,1257965.0,Lunas
1637,2025-01-23 01:07:50,CPU,464066.67,3,1392200.0,Batal
1638,2025-08-02 10:53:19,RAM,988777.0,2,1977554.0,Lunas
1639,2025-08-10 18:08:44,CPU,681122.0,1,681122.0,Lunas
1640,2025-07-13 12:08:08,PC Case,559739.5,2,1119479.0,Hutang
1641,2025-06-30 07:20:56,RAM,275861.6,5,1379308.0,Hutang
1642,2025-01-08 01:34:10,RAM,127545.4,5,637727.0,Lunas
1643,2025-06-10 11:36:11,RAM,346179.0,5,1730895.0,Lunas
1644,2025-06-26 12:55:00,GPU,261005.4,5,1305027.0,Hutang
1645,2025-01-14 17:31:25,RAM,1454091.0,1,1454091.0,Lunas
1646,2025-01-27 21:19:16,GPU,310754.6,5,1553773.0,Lunas
1647,2025-02-07 17:51:53,PC Case,459616.75,4,1838467.0,Hutang
1648,2025-02-10 21:34:17,CPU,1497560.0,1,1497560.0,Lunas
1649,2025-08-11 08:50:08,GPU,102580.8,5,512904.0,Lunas
1650,2025-04-28 05:24:45,MotherBoard,900414.0,2,1800828.0,Lunas
1651,2025-03-01 06:39:09,PC Case,664108.0,3,1992324.0,Lunas
1652,2025-08-21 05:02:17,RAM,1399036.0,1,1399036.0,Lunas
1653,2025-10-09 01:59:28,PC Case,119105.0,5,595525.0,Lunas
1654,2025-12-01 11:16:34,PC Case,596598.67,3,1789796.0,Lunas
1655,2025-02-08 09:19:49,PC Case,1494826.0,1,1494826.0,Lunas
1656,2025-09-19 13:29:06,RAM,1638956.0,1,1638956.0,Lunas
1657,2025-05-11 16:15:45,GPU,1285708.0,1,1285708.0,Lunas
1658,2025-05-03 16:22:50,PC Case,189966.0,3,569898.0,Lunas
1659,2025-09-09 20:55:33,MotherBoard,2013358.0,1,2013358.0,Lunas
1660,2025-10-31 14:33:47,MotherBoard,144262.6,5,721313.0,Hutang
1661,2025-05-13 10:49:52,RAM,1882494.0,1,1882494.0,Lunas
1662,2025-10-29 06:05:39,CPU,563166.0,4,2252664.0,Lunas
1663,2025-01-04 14:59:29,PC Case,305740.5,4,1222962.0,Lunas
1664,2025-06-24 17:18:22,MotherBoard,1036577.0,1,1036577.0,Hutang
1665,2025-12-25 16:44:26,PC Case,244696.5,4,978786.0,Lunas
1666,2025-12-26 01:21:05,GPU,364324.67,3,1092974.0,Hutang
1667,2025-05-15 10:23:13,PC Case,469385.0,3,1408155.0,Hutang
1668,2025-11-03 20:00:46,CPU,502423.0,1,502423.0,Batal
1669,2025-07-12 05:04:30,MotherBoard,216346.75,4,865387.0,Lunas
1670,2025-10-20 19:21:04,PC Case,355334.8,5,1776674.0,Hutang
1671,2025-10-16 11:14:27,RAM,1086605.5,2,2173211.0,Lunas
1672,2025-04-11 07:16:59,MotherBoard,583023.67,3,1749071.0,Hutang
1673,2025-07-29 18:26:51,CPU,834414.5,2,1668829.0,Lunas
1674,2025-04-26 22:29:06,CPU,218813.0,5,1094065.0,Lunas
1675,2025-06-30 13:54:03,MotherBoard,393070.0,3,1179210.0,Lunas
1676,2025-11-12 04:42:46,MotherBoard,939047.0,2,1878094.0,Hutang
1677,2025-01-08 19:30:15,RAM,663259.33,3,1989778.0,Lunas
1678,2025-04-25 23:51:09,MotherBoard,482962.25,4,1931849.0,Lunas
1679,2025-06-16 05:40:02,RAM,2258130.0,1,2258130.0,Hutang
1680,2025-10-31 01:49:31,MotherBoard,728418.0,2,1456836.0,Lunas
1681,2025-10-11 13:04:32,MotherBoard,1669488.0,1,1669488.0,Lunas
1682,2025-11-20 16:14:08,GPU,518666.25,4,2074665.0,Hutang
1683,2025-12-03 14:32:19,RAM,338537.0,4,1354148.0,Lunas
1684,2025-11-04 19:15:47,PC Case,724878.5,2,1449757.0,Lunas
1685,2025-03-11 08:55:42,PC Case,1195334.0,1,1195334.0,Lunas
1686,2025-03-23 14:22:43,MotherBoard,2021394.0,1,2021394.0,Lunas
1687,2025-11-29 02:00:26,CPU,718588.33,3,2155765.0,Batal
1688,2025-06-04 00:21:52,GPU,195385.0,5,976925.0,Lunas
1689,2025-01-19 13:14:59,RAM,477638.75,4,1910555.0,Lunas
1690,2025-11-29 12:39:08,RAM,912670.5,2,1825341.0,Lunas
1691,2025-09-07 11:05:28,CPU,261227.25,4,1044909.0,Lunas
1692,2025-10-27 07:54:49,GPU,337972.0,2,675944.0,Lunas
1693,2025-02-28 04:14:23,RAM,218103.2,5,1090516.0,Lunas
1694,2025-12-13 05:41:43,GPU,406850.8,5,2034254.0,Lunas
1695,2025-06-28 15:18:56,GPU,146871.2,5,734356.0,Lunas
1696,2025-10-03 00:44:07,RAM,660653.67,3,1981961.0,Lunas
1697,2025-10-12 21:23:30,PC Case,1906143.0,1,1906143.0,Lunas
1698,2025-08-09 07:22:15,RAM,466269.33,3,1398808.0,Lunas
1699,2025-07-09 23:56:31,MotherBoard,371439.67,3,1114319.0,Hutang
1700,2025-02-01 13:38:21,MotherBoard,485700.75,4,1942803.0,Lunas
1701,2025-01-24 09:57:46,GPU,1937898.0,1,1937898.0,Lunas
1702,2025-09-18 11:41:39,GPU,539528.5,4,2158114.0,Lunas
1703,2025-02-19 00:03:47,RAM,1444857.0,1,1444857.0,Lunas
1704,2025-05-27 16:10:49,GPU,1191632.0,1,1191632.0,Lunas
1705,2025-06-29 06:11:15,PC Case,428138.25,4,1712553.0,Lunas
1706,2025-08-20 12:27:35,GPU,303485.4,5,1517427.0,Lunas
1707,2025-11-22 16:11:05,MotherBoard,735866.0,2,1471732.0,Lunas
1708,2025-01-24 04:12:05,PC Case,461869.5,4,1847478.0,Lunas
1709,2025-10-13 15:30:21,PC Case,728969.67,3,2186909.0,Lunas
1710,2025-06-12 09:38:41,CPU,462657.33,3,1387972.0,Lunas
1711,2025-08-06 09:54:34,CPU,110498.4,5,552492.0,Lunas
1712,2025-07-05 20:37:47,PC Case,635362.0,1,635362.0,Lunas
1713,2025-10-24 00:00:22,MotherBoard,866168.0,1,866168.0,Lunas
1714,2025-08-03 03:54:49,GPU,679673.0,2,1359346.0,Lunas
1715,2025-07-07 17:52:31,RAM,1109057.5,2,2218115.0,Hutang
1716,2025-04-16 08:39:03,MotherBoard,906053.0,1,906053.0,Hutang
1717,2025-08-21 14:06:05,MotherBoard,96933.2,5,484666.0,Lunas
1718,2025-05-20 20:52:53,GPU,1747322.0,1,1747322.0,Batal
1719,2025-12-15 00:26:14,CPU,312299.4,5,1561497.0,Batal
1720,2025-09-01 07:24:39,RAM,630668.0,1,630668.0,Hutang
1721,2025-07-06 20:45:37,PC Case,292245.4,5,1461227.0,Hutang
1722,2025-03-19 16:13:53,RAM,1631773.0,1,1631773.0,Lunas
1723,2025-05-28 15:59:11,MotherBoard,631314.5,2,1262629.0,Lunas
1724,2025-03-29 14:15:57,RAM,910150.0,2,1820300.0,Lunas
1725,2025-11-03 10:58:43,MotherBoard,586195.0,4,2344780.0,Lunas
1726,2025-07-13 16:54:19,PC Case,443023.4,5,2215117.0,Lunas
1727,2025-06-23 03:39:35,CPU,1767000.0,1,1767000.0,Lunas
1728,2025-08-03 20:31:16,RAM,290028.0,2,580056.0,Lunas
1729,2025-12-08 09:14:21,CPU,627295.67,3,1881887.0,Lunas
1730,2025-05-29 19:40:46,GPU,423322.5,4,1693290.0,Lunas
1731,2025-10-17 17:10:32,CPU,2159480.0,1,2159480.0,Hutang
1732,2025-06-21 20:03:26,CPU,999728.0,1,999728.0,Lunas
1733,2025-03-08 14:31:19,GPU,764858.0,1,764858.0,Lunas
1734,2025-04-12 13:18:42,CPU,475857.33,3,1427572.0,Lunas
1735,2025-06-17 19:24:50,MotherBoard,892634.0,1,892634.0,Lunas
1736,2025-03-29 15:28:15,RAM,706317.33,3,2118952.0,Lunas
1737,2025-06-02 14:39:25,PC Case,189348.33,3,568045.0,Lunas
1738,2025-06-07 03:22:44,PC Case,513818.0,4,2055272.0,Lunas
1739,2025-01-03 20:11:05,GPU,471472.6,5,2357363.0,Hutang
1740,2025-01-08 21:21:50,PC Case,2155390.0,1,2155390.0,Hutang
1741,2025-06-03 17:39:55,PC Case,243309.0,4,973236.0,Lunas
1742,2025-09-13 02:59:43,PC Case,560986.5,2,1121973.0,Lunas
1743,2025-01-17 12:59:45,RAM,574195.0,4,2296780.0,Lunas
1744,2025-05-29 12:25:07,CPU,366978.5,2,733957.0,Lunas
1745,2025-08-23 12:52:09,GPU,670019.0,2,1340038.0,Batal
1746,2025-01-18 16:34:49,RAM,141684.8,5,708424.0,Batal
1747,2025-03-20 06:44:25,MotherBoard,513170.0,1,513170.0,Lunas
1748,2025-11-29 03:43:07,PC Case,335418.6,5,1677093.0,Hutang
1749,2025-11-20 22:47:40,CPU,1698223.0,1,1698223.0,Lunas
1750,2025-06-02 05:17:51,MotherBoard,257721.25,4,1030885.0,Lunas
1751,2025-01-04 20:20:53,PC Case,519458.75,4,2077835.0,Lunas
1752,2025-01-09 08:42:19,RAM,194625.2,5,973126.0,Lunas
1753,2025-10-21 18:18:03,MotherBoard,388379.5,4,1553518.0,Hutang
1754,2025-06-13 18:58:55,MotherBoard,1665476.0,1,1665476.0,Lunas
1755,2025-05-02 19:33:13,PC Case,496196.0,1,496196.0,Lunas
1756,2025-02-05 00:36:55,CPU,1169353.0,2,2338706.0,Hutang
1757,2025-07-19 19:48:09,CPU,301833.2,5,1509166.0,Lunas
1758,2025-06-03 10:00:49,MotherBoard,436601.2,5,2183006.0,Lunas
1759,2025-09-11 05:33:34,PC Case,1372434.0,1,1372434.0,Lunas
1760,2025-01-27 09:02:05,CPU,1193740.0,1,1193740.0,Lunas
1761,2025-02-22 04:34:47,MotherBoard,757412.0,1,757412.0,Lunas
1762,2025-02-23 09:43:41,CPU,181857.25,4,727429.0,Lunas
1763,2025-06-16 19:52:22,CPU,227132.0,3,681396.0,Hutang
1764,2025-09-15 07:47:07,PC Case,123232.4,5,616162.0,Hutang
1765,2025-01-04 11:23:36,CPU,446849.67,3,1340549.0,Lunas
1766,2025-03-12 16:25:13,CPU,1988528.0,1,1988528.0,Hutang
1767,2025-06-26 23:27:01,MotherBoard,372046.67,3,1116140.0,Lunas
1768,2025-01-25 10:44:09,RAM,548121.5,2,1096243.0,Lunas
1769,2025-03-15 19:26:44,RAM,1815551.0,1,1815551.0,Lunas
1770,2025-08-20 23:04:34,CPU,619667.0,3,1859001.0,Lunas
1771,2025-04-01 10:36:52,PC Case,275741.8,5,1378709.0,Lunas
1772,2025-12-25 19:20:59,RAM,237334.5,4,949338.0,Lunas
1773,2025-07-16 12:43:23,GPU,372975.5,2,745951.0,Lunas
1774,2025-07-26 22:01:38,GPU,478808.75,4,1915235.0,Lunas
1775,2025-02-20 08:01:40,PC Case,534325.5,4,2137302.0,Lunas
1776,2025-05-10 03:13:54,GPU,1012444.5,2,2024889.0,Lunas
1777,2025-06-26 01:35:47,GPU,717036.0,3,2151108.0,Lunas
1778,2025-07-24 07:13:15,RAM,887736.0,1,887736.0,Lunas
1779,2025-10-07 19:48:56,PC Case,210616.4,5,1053082.0,Lunas
1780,2025-03-26 02:04:55,GPU,937545.5,2,1875091.0,Lunas
1781,2025-07-12 01:45:24,MotherBoard,491969.0,3,1475907.0,Lunas
1782,2025-04-12 03:59:40,MotherBoard,316353.0,2,632706.0,Batal
1783,2025-09-19 09:53:53,MotherBoard,160748.2,5,803741.0,Lunas
1784,2025-12-16 22:12:16,PC Case,488820.5,2,977641.0,Lunas
1785,2025-12-29 02:28:55,MotherBoard,130699.75,4,522799.0,Hutang
1786,2025-06-13 12:52:45,MotherBoard,289764.75,4,1159059.0,Lunas
1787,2025-01-10 16:39:26,GPU,450272.0,3,1350816.0,Lunas
1788,2025-09-16 03:19:15,CPU,362241.75,4,1448967.0,Lunas
1789,2025-08-21 03:55:14,CPU,509021.0,1,509021.0,Hutang
1790,2025-01-13 13:46:27,CPU,94880.2,5,474401.0,Lunas
1791,2025-03-18 12:59:38,PC Case,395814.6,5,1979073.0,Lunas
1792,2025-02-05 00:09:27,MotherBoard,361935.0,2,723870.0,Lunas
1793,2025-04-23 22:38:55,MotherBoard,403186.25,4,1612745.0,Lunas
1794,2025-12-12 22:49:09,CPU,741349.0,2,1482698.0,Lunas
1795,2025-11-11 01:15:40,GPU,293622.75,4,1174491.0,Lunas
1796,2025-07-08 23:02:05,CPU,480135.0,1,480135.0,Lunas
1797,2025-11-04 20:14:42,MotherBoard,309603.0,5,1548015.0,Lunas
1798,2025-03-10 23:41:17,CPU,311303.6,5,1556518.0,Lunas
1799,2025-11-11 06:57:16,GPU,885307.0,2,1770614.0,Hutang
1800,2025-11-28 07:53:03,PC Case,236293.0,3,708879.0,Lunas
1801,2025-07-19 09:00:01,CPU,1113131.5,2,2226263.0,Lunas
1802,2025-06-21 02:37:30,RAM,400868.67,3,1202606.0,Lunas
1803,2025-03-29 07:04:23,CPU,388301.2,5,1941506.0,Lunas
1804,2025-04-16 04:48:27,PC Case,577769.5,4,2311078.0,Lunas
1805,2025-10-30 01:27:29,GPU,359984.0,4,1439936.0,Lunas
1806,2025-03-16 16:39:13,GPU,234184.4,5,1170922.0,Lunas
1807,2025-03-21 21:34:00,CPU,185853.5,4,743414.0,Hutang
1808,2025-05-08 10:04:14,MotherBoard,1172923.5,2,2345847.0,Lunas
1809,2025-02-02 09:17:02,GPU,129971.2,5,649856.0,Lunas
1810,2025-03-07 16:06:57,GPU,819509.0,1,819509.0,Lunas
1811,2025-07-14 07:01:13,PC Case,354432.0,5,1772160.0,Hutang
1812,2025-01-10 00:47:04,PC Case,2082391.0,1,2082391.0,Lunas
1813,2025-10-21 20:53:17,CPU,159194.6,5,795973.0,Hutang
1814,2025-08-17 09:50:39,RAM,963740.5,2,1927481.0,Lunas
1815,2025-10-22 05:55:02,PC Case,323808.2,5,1619041.0,Lunas
1816,2025-06-09 05:31:16,CPU,322133.0,2,644266.0,Lunas
1817,2025-11-01 02:22:09,GPU,159106.25,4,636425.0,Lunas
1818,2025-12-07 15:40:04,GPU,455559.2,5,2277796.0,Lunas
1819,2025-03-18 15:12:25,MotherBoard,416760.25,4,1667041.0,Hutang
1820,2025-05-04 12:18:34,RAM,737914.67,3,2213744.0,Lunas
1821,2025-07-13 02:00:29,GPU,324778.5,2,649557.0,Lunas
1822,2025-01-10 09:24:54,MotherBoard,1782389.0,1,1782389.0,Lunas
1823,2025-07-02 09:25:39,MotherBoard,586746.25,4,2346985.0,Hutang
1824,2025-09-06 02:10:08,MotherBoard,889163.5,2,1778327.0,Lunas
1825,2025-09-08 22:04:57,RAM,719415.0,1,719415.0,Lunas
1826,2025-03-10 17:02:15,PC Case,428267.2,5,2141336.0,Lunas
